mid,play_passion_7days,pay_passion_7days,label_score_7days,play_passion_30days,pay_passion_30days,label_score_30days
20094601,4,0,9,2,0,9
20095465,14,0,8,7,0,9
20096337,14,0,8,21,0,8
20096431,9,0,9,10,18,5
20096449,8,0,9,9,0,9
20100007,4,0,9,13,0,8
20100315,12,0,8,5,0,9
20100367,16,0,8,48,0,8
20100957,4,0,9,13,0,8
20103261,12,0,8,8,0,9
20105771,55,9,8,78,17,3
20105847,NULL,NULL,NULL,2,0,9
20107273,97,9,6,75,5,6
20108649,42,0,8,71,0,6
20109961,NULL,NULL,NULL,5,0,9
20112513,4,0,9,25,5,8
20113661,73,0,6,85,0,6
20114513,84,0,6,72,0,6
20114681,31,0,8,41,0,8
20117491,4,0,9,2,0,9
20118133,28,0,8,27,3,8
20118997,30,0,8,25,3,8
20119145,20,0,8,6,0,9
20122145,6,0,9,4,0,9
20122215,36,9,8,17,5,8
20123957,12,0,8,33,0,8
20124343,60,18,3,64,18,3
20130143,34,0,8,10,0,8
20131843,79,24,3,83,29,3
20132927,15,0,8,47,0,8
20135453,4,0,9,4,0,9
20136815,4,0,9,2,0,9
20137179,26,0,8,25,0,8
20137769,56,0,8,39,9,8
20137993,8,0,9,8,0,9
20138357,56,0,8,44,0,8
20139051,67,5,6,32,3,8
20139755,46,0,8,44,0,8
20140073,9,0,9,9,0,9
20140111,4,0,9,4,0,9
20140293,38,0,8,32,0,8
20141585,54,0,8,32,0,8
20142735,5,0,9,6,0,9
20143027,30,0,8,34,0,8
20143407,6,0,9,4,0,9
20144131,4,0,9,3,0,9
20144965,26,0,8,52,0,8
20145221,9,0,9,25,0,8
20145829,11,9,8,7,5,9
20148465,9,0,9,20,0,8
20152635,NULL,NULL,NULL,3,0,9
20152643,15,0,8,7,0,9
20154457,32,0,8,15,0,8
20154623,4,0,9,3,0,9
20160279,33,0,8,70,0,6
20160285,52,0,8,65,0,6
20161417,14,0,8,33,0,8
20166007,14,0,8,8,0,9
20167285,9,5,9,7,7,9
20167449,65,0,6,65,0,6
20170505,10,0,8,3,0,9
20170665,100,0,6,100,0,6
20170789,44,0,8,28,3,8
20172415,12,0,8,13,0,8
20173289,4,0,9,3,0,9
20174729,72,0,6,67,0,6
20175245,9,0,9,5,0,9
20175527,66,0,6,91,0,6
20176181,29,0,8,52,28,5
20178491,57,0,8,52,12,5
20179125,80,9,6,37,13,5
20179269,4,0,9,6,0,9
20180137,4,0,9,11,0,8
20180333,6,0,9,7,0,9
20181237,5,0,9,2,0,9
20184393,20,0,8,20,0,8
20186199,4,0,9,8,0,9
20188737,13,0,8,35,0,8
20190857,19,0,8,34,0,8
20191241,9,0,9,12,0,8
20191561,34,0,8,45,0,8
20193723,5,0,9,6,0,9
20194283,4,0,9,7,0,9
20195299,4,0,9,7,0,9
20196199,5,0,9,2,0,9
20199503,5,0,9,2,0,9
20200495,6,0,9,2,0,9
20201141,4,0,9,3,0,9
20201531,80,0,6,82,0,6
20202455,4,0,9,2,0,9
20204255,81,0,6,81,0,6
20204303,4,0,9,3,0,9
20205339,8,0,9,46,0,8
20206011,10,0,8,3,0,9
20207759,97,0,6,85,0,6
20211261,44,0,8,76,21,3
20211625,72,0,6,50,5,8
20215065,71,0,6,65,0,6
20215413,23,0,8,31,0,8
20215751,89,0,6,80,0,6
20218351,5,0,9,14,0,8
20218903,6,0,9,75,0,6
20219815,5,0,9,10,0,8
20221685,19,0,8,35,0,8
20222253,29,9,8,48,5,8
20222571,56,0,8,38,0,8
20223927,4,0,9,2,0,9
20226869,5,0,9,7,0,9
20227567,4,0,9,17,3,8
20229109,47,17,5,28,34,5
20229285,21,0,8,6,0,9
20231267,19,0,8,64,0,6
20233089,5,0,9,9,0,9
20233345,5,0,9,54,10,5
20235025,11,0,8,6,0,9
20235867,45,0,8,69,0,6
20236465,9,0,9,8,0,9
20238401,30,0,8,39,0,8
20238957,4,0,9,12,5,8
20240779,16,0,8,28,5,8
20241069,6,0,9,39,0,8
20241137,66,0,6,28,0,8
20241481,NULL,NULL,NULL,2,0,9
20242511,54,9,8,66,12,3
20242643,5,0,9,2,0,9
20243551,4,0,9,4,0,9
20243611,61,0,6,59,0,8
20244599,97,0,6,82,59,3
20246711,19,0,8,14,0,8
20246735,4,0,9,17,0,8
20247599,80,0,6,70,0,6
20248943,15,5,8,13,3,8
20249725,50,0,8,59,0,8
20251905,41,0,8,42,0,8
20252199,16,23,5,18,34,5
20254863,NULL,NULL,NULL,23,0,8
20254939,16,0,8,14,0,8
20257577,40,0,8,21,0,8
20257857,71,0,6,75,0,6
20258233,20,0,8,6,0,9
20259171,30,0,8,33,0,8
20259997,10,0,8,3,0,9
20260633,25,0,8,37,5,8
20261143,52,0,8,15,0,8
20261967,58,0,8,56,0,8
20262815,23,0,8,26,0,8
20262935,24,0,8,33,0,8
20263701,41,0,8,44,0,8
20264067,24,0,8,43,0,8
20265275,63,0,6,58,3,8
20267527,29,5,8,22,13,5
20267827,5,0,9,4,0,9
20268765,32,0,8,46,0,8
20271999,77,0,6,90,0,6
20273319,66,0,6,84,0,6
20273689,4,0,9,3,0,9
20277035,15,0,8,11,17,5
20279185,5,0,9,6,0,9
20282807,4,0,9,5,0,9
20283213,73,0,6,48,0,8
20283539,8,0,9,9,0,9
20283613,4,0,9,5,0,9
20284221,8,0,9,7,0,9
20284411,NULL,NULL,NULL,2,0,9
20285933,66,0,6,64,0,6
20286375,27,0,8,58,38,5
20287311,5,0,9,2,0,9
20288123,32,0,8,51,5,8
20288457,76,5,6,44,14,5
20290151,15,0,8,39,0,8
20292239,37,0,8,26,0,8
20294021,66,0,6,54,0,8
20294599,9,0,9,5,0,9
20295171,4,0,9,3,0,9
20297101,4,0,9,2,0,9
20297209,66,0,6,76,0,6
20297415,4,0,9,9,0,9
20299653,25,0,8,8,0,9
20300241,8,0,9,13,0,8
20300345,4,0,9,3,0,9
20300515,4,0,9,9,0,9
20301041,33,0,8,51,0,8
20303633,14,0,8,6,0,9
20303739,6,0,9,22,0,8
20304283,14,0,8,59,0,8
20305355,5,0,9,15,0,8
20305787,6,0,9,5,0,9
20306521,9,0,9,6,0,9
20306921,11,0,8,5,0,9
20307149,8,0,9,16,3,8
20307807,4,0,9,2,0,9
20308405,18,0,8,29,10,5
20308479,4,0,9,2,0,9
20308949,91,0,6,96,0,6
20309053,4,0,9,2,0,9
20309805,27,0,8,14,0,8
20309949,4,0,9,15,0,8
20310847,10,0,8,3,0,9
20311143,4,0,9,13,0,8
20313397,4,0,9,2,0,9
20313897,21,0,8,39,0,8
20315161,11,0,8,3,0,9
20318483,60,0,6,20,0,8
20318841,13,0,8,19,0,8
20319813,NULL,NULL,NULL,13,0,8
20320277,36,0,8,47,0,8
20320345,55,0,8,39,0,8
20321599,9,0,9,14,0,8
20322073,4,0,9,2,0,9
20322959,5,0,9,3,0,9
20323077,13,0,8,7,0,9
20323963,40,0,8,30,0,8
20324131,9,0,9,20,3,8
20325083,9,0,9,14,0,8
20327197,67,0,6,55,0,8
20328057,4,0,9,2,0,9
20328173,62,0,6,59,0,8
20332593,5,0,9,9,0,9
20335965,46,0,8,33,0,8
20338753,14,0,8,8,0,9
20341543,17,0,8,36,0,8
20342849,57,0,8,49,0,8
20343263,16,0,8,37,0,8
20347609,92,0,6,94,0,6
20348313,96,0,6,94,0,6
20348539,9,0,9,6,0,9
20350039,30,0,8,12,0,8
20350173,5,0,9,6,0,9
20350463,39,0,8,34,0,8
20353297,11,0,8,46,0,8
20355857,58,0,8,60,0,6
20357993,80,11,3,56,29,5
20358111,87,57,3,76,54,3
20361143,62,0,6,60,0,6
20361699,4,0,9,15,0,8
20364931,9,0,9,12,0,8
20365489,77,0,6,89,0,6
20367585,5,0,9,4,0,9
20370807,94,0,6,88,0,6
20374759,14,0,8,34,21,5
20374937,30,0,8,30,3,8
20377267,24,0,8,23,0,8
20377813,8,0,9,15,0,8
20377831,29,0,8,14,0,8
20378779,72,0,6,72,6,6
20379741,8,0,9,11,0,8
20380969,36,0,8,26,0,8
20381491,10,0,8,13,0,8
20382521,36,0,8,53,0,8
20382577,41,0,8,56,0,8
20384589,4,0,9,10,0,8
20385235,9,0,9,7,0,9
20385421,29,0,8,49,0,8
20388637,11,0,8,54,0,8
20390919,10,0,8,30,0,8
20391289,52,0,8,62,0,6
20394639,NULL,NULL,NULL,2,0,9
20395923,20,0,8,32,0,8
20397259,93,0,6,59,0,8
20398293,60,0,6,58,0,8
20399633,21,0,8,27,0,8
20399963,NULL,NULL,NULL,16,0,8
20400523,38,0,8,28,0,8
20401905,20,0,8,37,10,5
20402687,12,0,8,17,0,8
20403015,43,0,8,49,0,8
20403925,91,0,6,74,0,6
20404563,78,0,6,82,0,6
20405375,9,0,9,25,0,8
20406189,56,0,8,54,0,8
20406267,19,0,8,34,0,8
20411727,5,0,9,4,0,9
20412037,34,0,8,50,0,8
20413133,4,5,9,2,3,9
20413265,5,0,9,5,0,9
20413385,9,0,9,17,0,8
20415445,27,0,8,25,0,8
20415487,18,0,8,9,0,9
20415743,5,0,9,2,0,9
20416505,86,0,6,80,14,3
20419491,23,0,8,18,0,8
20421881,25,0,8,42,0,8
20422223,19,0,8,27,0,8
20423877,10,0,8,21,0,8
20423927,16,0,8,68,0,6
20424307,28,0,8,24,0,8
20429321,70,0,6,64,0,6
20432527,26,0,8,43,0,8
20434187,5,0,9,3,0,9
20434779,43,0,8,55,0,8
20435463,5,0,9,7,0,9
20435811,54,0,8,62,0,6
20436497,31,0,8,54,0,8
20436899,14,0,8,6,0,9
20437515,34,0,8,54,0,8
20438109,64,0,6,29,0,8
20439529,53,0,8,77,0,6
20439743,58,0,8,87,0,6
20440029,5,0,9,2,0,9
20442035,NULL,NULL,NULL,2,0,9
20445495,4,0,9,10,0,8
20445631,4,0,9,7,0,9
20447407,26,0,8,13,0,8
20447721,4,0,9,2,0,9
20448487,6,0,9,23,0,8
20448675,9,0,9,3,0,9
20450371,27,0,8,34,0,8
20453719,6,0,9,5,0,9
20455157,5,0,9,16,5,8
20457585,8,0,9,21,0,8
20460045,9,0,9,19,0,8
20460713,32,71,2,10,57,5
20461581,10,0,8,13,0,8
20462327,16,0,8,13,0,8
20463215,4,0,9,6,0,9
20463437,81,0,6,68,0,6
20464159,26,0,8,19,0,8
20464349,4,0,9,3,0,9
20464807,14,0,8,30,5,8
20465207,5,0,9,6,0,9
20466051,63,0,6,30,0,8
20466887,6,0,9,2,0,9
20466919,8,0,9,3,0,9
20467177,4,0,9,2,0,9
20469185,90,0,6,75,27,3
20469915,13,0,8,20,0,8
20471329,NULL,NULL,NULL,21,0,8
20471353,4,0,9,4,0,9
20472071,16,0,8,37,0,8
20472459,NULL,NULL,NULL,4,5,9
20473415,21,0,8,9,0,9
20475633,97,0,6,99,0,6
20475887,18,0,8,15,0,8
20476147,17,0,8,17,3,8
20476493,40,0,8,25,0,8
20479709,49,0,8,68,0,6
20481129,100,43,3,95,41,3
20481997,5,0,9,26,0,8
20482855,5,0,9,2,0,9
20485497,32,0,8,31,0,8
20485751,43,0,8,22,0,8
20488481,9,0,9,13,0,8
20488853,14,0,8,41,0,8
20489209,4,0,9,10,0,8
20490199,5,0,9,7,0,9
20491055,44,9,8,59,17,5
20491273,80,0,6,93,0,6
20492049,12,0,8,4,0,9
20495273,20,0,8,38,0,8
20496047,23,0,8,13,0,8
20497933,64,0,6,58,0,8
20498403,4,0,9,18,3,8
20498853,18,0,8,9,0,9
20499707,4,0,9,16,0,8
20501355,15,0,8,7,0,9
20502189,4,0,9,17,0,8
20504593,74,0,6,70,0,6
20505211,NULL,NULL,NULL,4,0,9
20505605,11,0,8,34,0,8
20509629,14,0,8,8,0,9
20509785,NULL,NULL,NULL,9,0,9
20511369,17,0,8,28,0,8
20511565,20,0,8,23,3,8
20512235,56,0,8,55,0,8
20512997,11,0,8,8,0,9
20513407,4,0,9,9,0,9
20513461,14,0,8,32,0,8
20514883,4,0,9,4,0,9
20515317,54,0,8,45,0,8
20517731,4,0,9,7,0,9
20521609,9,0,9,22,0,8
20524791,83,18,3,87,54,3
20525131,11,0,8,19,0,8
20525265,4,0,9,3,0,9
20529151,20,0,8,20,0,8
20530797,58,0,8,49,0,8
20532695,NULL,NULL,NULL,3,0,9
20533091,83,17,3,90,39,3
20535653,84,0,6,65,0,6
20535765,44,30,5,34,38,5
20535827,NULL,NULL,NULL,12,12,5
20536777,NULL,NULL,NULL,7,0,9
20538093,7,0,9,40,0,8
20538325,9,0,9,8,0,9
20538403,5,0,9,4,0,9
20539097,NULL,NULL,NULL,6,0,9
20539241,5,0,9,5,0,9
20539293,6,0,9,18,0,8
20539783,17,0,8,52,3,8
20539825,9,0,9,12,0,8
20539857,28,0,8,25,0,8
20540431,4,0,9,11,0,8
20541039,9,0,9,16,0,8
20541847,49,0,8,52,0,8
20542165,32,0,8,36,0,8
20543989,9,0,9,11,0,8
20544315,27,0,8,45,0,8
20544981,18,0,8,17,3,8
20546797,5,0,9,2,0,9
20547077,14,0,8,8,0,9
20548275,25,73,2,13,57,5
20549817,40,0,8,54,0,8
20550745,6,0,9,4,0,9
20553549,61,0,6,50,0,8
20556771,NULL,NULL,NULL,9,0,9
20558983,10,0,8,14,0,8
20560239,42,0,8,38,0,8
20560591,58,0,8,55,0,8
20561091,10,0,8,21,0,8
20561197,20,0,8,18,0,8
20561753,4,0,9,9,0,9
20564051,32,0,8,11,0,8
20565157,37,0,8,25,0,8
20565265,4,0,9,2,0,9
20565791,74,0,6,81,0,6
20567009,10,0,8,15,0,8
20567223,11,0,8,8,0,9
20568585,5,0,9,3,0,9
20569653,44,0,8,35,0,8
20572813,4,0,9,5,0,9
20574309,8,0,9,7,0,9
20575493,15,0,8,19,0,8
20575943,6,0,9,14,0,8
20577353,9,0,9,3,0,9
20578219,24,0,8,7,0,9
20579691,5,0,9,2,0,9
20581035,5,0,9,17,0,8
20582957,20,0,8,38,0,8
20583925,8,0,9,20,0,8
20585135,100,0,6,91,0,6
20586219,15,0,8,29,0,8
20586585,4,0,9,3,0,9
20587711,5,0,9,2,0,9
20588341,NULL,NULL,NULL,6,0,9
20590855,76,0,6,73,5,6
20590881,38,0,8,42,0,8
20592347,28,0,8,16,0,8
20592443,22,0,8,32,0,8
20592489,4,0,9,2,0,9
20593735,9,0,9,12,0,8
20594673,9,0,9,15,0,8
20595285,70,5,6,59,3,8
20596147,43,0,8,43,19,5
20596905,11,0,8,28,0,8
20597575,32,0,8,13,0,8
20597757,4,0,9,5,0,9
20598625,6,0,9,2,0,9
20598693,5,0,9,16,0,8
20599315,40,0,8,46,0,8
20599471,14,0,8,43,0,8
20600727,41,0,8,51,0,8
20601289,NULL,NULL,NULL,11,0,8
20602433,15,0,8,31,0,8
20603263,4,0,9,3,0,9
20604725,4,0,9,13,0,8
20605401,68,0,6,27,0,8
20606719,81,0,6,82,0,6
20610553,4,0,9,9,0,9
20610785,4,0,9,14,0,8
20611209,26,0,8,20,0,8
20611991,53,0,8,38,7,8
20612165,5,0,9,14,0,8
20613161,64,0,6,64,0,6
20613527,9,0,9,4,0,9
20613715,14,0,8,34,0,8
20615609,15,0,8,9,0,9
20617213,5,0,9,5,0,9
20618433,43,0,8,64,0,6
20618735,5,0,9,2,0,9
20618971,21,0,8,14,0,8
20619067,15,0,8,40,0,8
20620133,41,5,8,53,26,5
20620343,92,0,6,86,0,6
20620353,4,0,9,22,3,8
20620663,8,0,9,4,0,9
20623051,4,0,9,2,0,9
20626333,15,0,8,23,0,8
20627217,7,0,9,48,0,8
20627631,4,0,9,7,0,9
20627689,23,0,8,9,0,9
20629013,87,0,6,85,0,6
20630993,76,0,6,94,0,6
20633161,55,0,8,78,0,6
20633735,62,0,6,48,0,8
20633807,4,0,9,2,0,9
20634777,68,0,6,78,0,6
20635551,23,5,8,51,49,5
20637959,28,0,8,20,0,8
20639775,4,0,9,2,0,9
20641061,NULL,NULL,NULL,6,0,9
20641995,41,0,8,76,5,6
20642171,5,0,9,12,0,8
20644751,27,0,8,34,0,8
20646563,24,0,8,38,0,8
20646723,83,0,6,36,0,8
20648377,27,0,8,23,7,8
20648547,41,0,8,57,0,8
20648845,73,0,6,68,0,6
20649617,44,0,8,64,0,6
20649623,80,0,6,86,0,6
20649839,15,0,8,27,0,8
20650393,39,0,8,50,21,5
20650417,58,0,8,49,0,8
20650993,78,0,6,86,0,6
20652211,17,0,8,24,0,8
20652779,61,9,6,65,21,3
20656491,5,0,9,16,0,8
20657039,4,0,9,3,0,9
20657605,8,0,9,35,0,8
20660837,9,0,9,23,0,8
20661473,NULL,NULL,NULL,7,0,9
20662711,13,0,8,15,5,8
20663343,4,0,9,3,0,9
20663719,20,0,8,16,0,8
20664627,37,0,8,50,0,8
20665359,19,0,8,8,0,9
20665645,62,0,6,22,0,8
20666543,37,0,8,18,0,8
20667839,16,9,8,17,5,8
20668721,55,0,8,62,0,6
20669383,49,0,8,38,0,8
20669447,77,0,6,66,0,6
20671161,13,0,8,25,0,8
20671755,55,0,8,40,0,8
20672471,21,0,8,31,59,5
20672999,27,0,8,58,0,8
20673267,42,0,8,51,0,8
20673313,32,0,8,40,0,8
20674175,69,5,6,85,10,3
20674691,9,0,9,6,0,9
20675657,15,0,8,15,0,8
20676767,35,0,8,30,0,8
20676823,50,0,8,65,5,6
20679203,37,0,8,71,11,3
20679493,6,0,9,3,0,9
20679583,NULL,NULL,NULL,2,0,9
20680017,NULL,NULL,NULL,4,0,9
20682575,26,0,8,58,0,8
20683779,56,0,8,29,0,8
20683995,62,0,6,34,0,8
20685477,54,0,8,77,0,6
20685555,23,0,8,53,21,5
20686405,9,0,9,54,0,8
20686789,8,0,9,10,0,8
20687105,5,0,9,4,7,9
20689061,4,0,9,3,0,9
20689085,48,0,8,48,0,8
20689163,69,18,3,88,29,3
20689851,4,0,9,5,0,9
20690037,11,0,8,6,0,9
20690259,4,0,9,6,0,9
20690811,8,0,9,4,0,9
20690991,37,0,8,24,0,8
20691115,91,24,3,76,21,3
20694045,NULL,NULL,NULL,5,0,9
20694285,13,0,8,5,0,9
20695965,78,0,6,77,0,6
20696085,24,5,8,63,3,6
20696595,42,32,5,62,47,3
20697387,37,0,8,69,0,6
20698291,14,0,8,17,0,8
20698569,55,0,8,67,0,6
20698823,73,0,6,80,0,6
20700047,NULL,NULL,NULL,9,12,7
20700945,6,0,9,24,0,8
20702571,23,0,8,57,0,8
20702961,34,0,8,22,0,8
20703465,8,0,9,3,0,9
20705239,31,0,8,63,0,6
20706487,4,0,9,2,0,9
20707251,NULL,NULL,NULL,6,0,9
20707759,13,0,8,15,0,8
20707995,15,0,8,28,3,8
20709079,43,0,8,60,0,6
20709087,41,0,8,43,0,8
20709127,9,0,9,11,0,8
20709265,6,0,9,19,0,8
20709615,4,0,9,3,0,9
20710641,64,47,3,75,46,3
20711005,NULL,NULL,NULL,4,0,9
20711265,4,0,9,6,0,9
20715115,5,0,9,15,0,8
20716021,NULL,NULL,NULL,2,0,9
20716817,4,0,9,7,0,9
20717937,35,0,8,43,0,8
20717967,5,0,9,12,0,8
20718309,NULL,NULL,NULL,7,0,9
20718529,15,0,8,15,0,8
20719417,15,0,8,13,0,8
20720247,44,0,8,57,0,8
20720593,NULL,NULL,NULL,17,0,8
20721841,7,0,9,4,0,9
20722367,78,0,6,77,0,6
20723511,4,0,9,6,0,9
20724107,45,0,8,44,0,8
20724597,41,0,8,27,0,8
20724913,28,0,8,35,26,5
20725837,16,0,8,12,0,8
20726181,14,0,8,4,0,9
20726929,31,0,8,48,0,8
20727333,5,0,9,10,0,8
20727767,9,0,9,24,5,8
20727931,14,0,8,12,0,8
20728299,52,0,8,54,0,8
20729009,40,0,8,19,0,8
20729161,5,0,9,2,0,9
20729379,98,0,6,95,0,6
20729575,16,0,8,6,0,9
20730263,26,0,8,28,0,8
20730545,45,0,8,49,0,8
20730571,43,0,8,69,0,6
20730579,69,0,6,71,0,6
20730867,6,0,9,4,0,9
20731027,58,0,8,58,0,8
20731505,4,0,9,38,0,8
20731755,8,9,9,4,5,9
20732067,14,0,8,53,7,8
20732149,42,0,8,43,0,8
20732361,9,0,9,17,0,8
20733417,6,0,9,7,0,9
20733869,35,0,8,46,0,8
20734521,34,0,8,24,0,8
20736255,4,0,9,4,0,9
20737195,43,0,8,41,0,8
20738283,34,0,8,46,0,8
20739263,5,0,9,15,0,8
20740657,NULL,NULL,NULL,2,0,9
20741875,20,0,8,26,0,8
20741945,9,0,9,18,0,8
20742003,NULL,NULL,NULL,3,0,9
20742361,95,0,6,73,0,6
20743781,32,0,8,60,0,6
20744141,22,0,8,46,0,8
20744231,4,0,9,4,0,9
20744251,64,0,6,74,0,6
20744335,30,36,5,17,30,5
20744693,18,0,8,37,0,8
20745351,4,0,9,7,0,9
20745621,45,0,8,62,0,6
20746101,47,0,8,39,0,8
20747111,8,0,9,17,0,8
20747499,4,0,9,2,0,9
20747777,5,0,9,13,0,8
20748053,5,0,9,17,0,8
20748201,28,0,8,60,0,6
20748655,5,0,9,2,0,9
20748743,4,0,9,24,0,8
20749779,6,0,9,2,0,9
20750793,14,0,8,21,0,8
20751271,22,0,8,13,0,8
20751585,11,0,8,19,0,8
20751927,4,0,9,2,0,9
20753295,4,0,9,2,0,9
20753543,24,0,8,18,0,8
20754129,4,0,9,12,0,8
20755423,4,0,9,5,0,9
20755701,37,0,8,28,0,8
20755971,58,0,8,56,0,8
20756227,NULL,NULL,NULL,7,0,9
20756765,5,30,7,3,18,7
20759099,19,0,8,25,0,8
20759473,97,0,6,91,28,3
20759599,5,0,9,3,0,9
20760669,73,0,6,48,0,8
20760747,27,0,8,41,0,8
20762295,22,0,8,30,0,8
20762765,94,0,6,95,0,6
20763459,8,0,9,29,0,8
20763627,9,0,9,27,0,8
20764963,12,0,8,7,0,9
20766731,12,0,8,5,0,9
20767153,64,0,6,62,0,6
20768197,44,0,8,72,0,6
20768767,13,0,8,11,0,8
20769863,28,0,8,17,0,8
20771159,4,0,9,4,0,9
20771187,44,0,8,46,0,8
20771375,4,0,9,5,0,9
20772873,6,0,9,2,0,9
20773243,42,0,8,34,0,8
20773977,11,0,8,12,0,8
20774077,26,0,8,54,0,8
20775775,4,0,9,4,0,9
20776001,53,0,8,34,0,8
20776989,9,0,9,17,0,8
20777845,6,0,9,4,0,9
20778043,NULL,NULL,NULL,2,0,9
20778057,NULL,NULL,NULL,3,0,9
20779277,54,0,8,62,0,6
20779613,4,0,9,9,3,9
20780553,10,0,8,16,0,8
20780655,26,0,8,60,0,6
20781039,40,0,8,51,0,8
20782659,12,0,8,11,5,8
20782801,5,12,7,3,7,9
20783029,82,0,6,82,9,6
20783859,5,0,9,2,0,9
20784387,9,0,9,7,0,9
20784393,56,0,8,72,0,6
20785551,9,0,9,13,0,8
20786383,64,0,6,45,0,8
20786537,21,0,8,51,0,8
20787665,8,0,9,9,5,9
20787773,7,0,9,25,5,8
20787809,9,0,9,4,0,9
20787913,50,0,8,36,0,8
20790199,5,0,9,2,0,9
20790549,83,33,3,91,33,3
20790885,8,0,9,20,0,8
20791691,36,5,8,15,3,8
20792575,12,0,8,40,5,8
20793315,4,0,9,14,0,8
20793695,15,0,8,21,0,8
20794575,40,0,8,48,0,8
20795467,63,0,6,53,0,8
20795741,6,0,9,11,0,8
20795969,4,0,9,13,0,8
20796089,16,0,8,47,17,5
20796867,NULL,NULL,NULL,2,0,9
20797225,32,12,5,46,38,5
20797661,9,0,9,5,0,9
20798561,17,0,8,53,0,8
20798971,4,0,9,13,0,8
20799949,5,0,9,5,0,9
20800787,98,0,6,75,0,6
20802245,16,0,8,12,0,8
20802351,72,0,6,68,0,6
20802863,4,0,9,3,0,9
20802885,71,0,6,78,0,6
20803235,40,0,8,70,0,6
20803673,41,5,8,56,71,2
20803827,55,0,8,26,0,8
20804363,21,0,8,26,0,8
20804985,87,12,3,79,35,3
20805797,4,0,9,8,0,9
20805991,54,0,8,46,0,8
20806595,15,0,8,20,0,8
20806885,34,0,8,33,0,8
20808285,NULL,NULL,NULL,2,0,9
20808853,71,0,6,75,0,6
20808883,27,0,8,39,0,8
20810053,28,0,8,55,3,8
20810117,8,0,9,25,0,8
20810481,4,0,9,12,0,8
20812689,18,0,8,27,0,8
20812841,78,0,6,87,0,6
20813671,44,0,8,49,12,5
20814933,58,0,8,24,0,8
20815415,83,0,6,60,0,6
20815467,31,0,8,47,0,8
20815877,78,0,6,89,0,6
20815965,20,0,8,19,0,8
20816477,19,0,8,52,0,8
20816835,5,0,9,10,0,8
20817883,4,0,9,6,0,9
20818131,15,0,8,24,0,8
20818849,33,0,8,15,3,8
20819383,22,5,8,9,3,9
20819623,NULL,NULL,NULL,9,0,9
20820367,36,0,8,48,53,5
20820817,NULL,NULL,NULL,2,0,9
20821099,72,0,6,78,3,6
20822067,34,0,8,66,0,6
20822233,10,0,8,30,0,8
20822265,25,0,8,10,0,8
20823187,40,0,8,41,0,8
20823373,NULL,NULL,NULL,5,0,9
20823473,5,0,9,2,0,9
20825315,6,0,9,2,0,9
20825499,4,0,9,2,0,9
20825635,5,0,9,16,0,8
20825943,NULL,NULL,NULL,2,0,9
20826019,13,0,8,7,0,9
20826023,21,0,8,10,0,8
20827849,97,0,6,99,0,6
20828529,59,0,8,51,0,8
20830563,9,0,9,33,0,8
20831905,17,18,5,7,10,7
20832293,13,0,8,44,0,8
20833161,80,0,6,81,0,6
20833447,4,0,9,8,12,7
20833449,53,0,8,62,0,6
20833593,74,0,6,77,0,6
20834153,25,0,8,52,0,8
20834529,63,17,3,59,16,5
20834969,27,0,8,27,0,8
20835291,32,5,8,12,3,8
20835711,6,0,9,2,0,9
20835915,34,0,8,58,0,8
20835937,43,0,8,70,0,6
20836745,67,0,6,79,0,6
20837185,9,0,9,12,0,8
20838957,96,0,6,95,0,6
20839349,5,9,9,2,5,9
20839627,6,0,9,12,0,8
20840541,50,0,8,75,0,6
20842221,5,0,9,5,0,9
20842441,6,17,7,2,10,7
20843125,17,0,8,13,0,8
20843131,40,0,8,37,39,5
20843335,36,0,8,49,0,8
20843569,11,0,8,27,0,8
20844165,27,0,8,42,0,8
20844471,5,0,9,57,0,8
20844679,77,0,6,30,0,8
20844715,73,0,6,20,0,8
20847259,98,0,6,100,0,6
20847397,38,0,8,35,0,8
20847639,58,0,8,50,0,8
20848703,15,0,8,6,0,9
20850671,6,0,9,9,0,9
20852389,70,0,6,79,12,3
20853097,11,0,8,13,0,8
20853175,47,0,8,45,0,8
20853595,38,0,8,33,0,8
20853929,20,0,8,29,0,8
20854065,4,0,9,6,0,9
20854221,28,0,8,46,0,8
20855265,5,0,9,18,0,8
20855593,47,0,8,68,0,6
20855717,4,0,9,4,0,9
20856313,5,9,9,3,5,9
20858311,4,0,9,35,0,8
20858319,45,0,8,56,24,5
20858633,15,0,8,15,0,8
20858643,34,0,8,27,21,5
20859117,27,0,8,20,0,8
20859323,13,0,8,24,0,8
20859373,4,0,9,3,0,9
20859503,44,0,8,60,0,6
20860029,70,0,6,72,0,6
20861061,23,0,8,19,0,8
20862181,15,0,8,10,0,8
20862767,4,0,9,2,0,9
20862779,4,0,9,2,0,9
20863147,56,0,8,65,0,6
20863359,23,0,8,28,0,8
20863481,9,0,9,5,0,9
20865389,44,0,8,66,3,6
20865441,95,9,6,100,36,3
20866081,6,0,9,12,0,8
20866957,52,0,8,67,0,6
20868519,39,0,8,73,42,3
20868855,5,0,9,20,0,8
20870001,18,0,8,15,0,8
20870047,42,0,8,46,0,8
20870567,33,0,8,50,0,8
20871105,10,0,8,3,0,9
20871147,70,0,6,79,3,6
20871195,57,0,8,68,0,6
20871657,80,0,6,81,0,6
20872185,16,0,8,51,0,8
20872861,64,0,6,69,3,6
20874405,46,0,8,84,0,6
20876417,77,0,6,76,0,6
